id,subject,body,hash_tags,author,date,location
post_17592218069894,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience. I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover several areas of London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli .",,D. F.,2023-05-19T12:57:59.782Z,soho
post_17592218064795,,,,S. P.,2023-05-19T10:14:06.991Z,soho
post_17592218029195,Hello!,Hope for great companies in our beatiful city!,,J. S.,2023-05-18T08:46:17.434Z,soho
post_17592217726248,"I will be at the UCL MechSpace opposite Kings Cross on Wednesday 17th May, offering FREE 3D printed repairs with Morley Kert!","Bring your broken lamp, vacuum cleaner, umbrella, drill, tool box, bicycle, stroller, typewriter, tripod, coffee maker, glasses, binoculars, chair, keyboard, or whatever else and we will design AND 3D print a custom repair for it on the spot!

We will also be offering 3D printed improvements for unbroken items.

Curious about what sort of 3D printed repairs we can do? Check out videos of Morley’s past repair days here: https://www.youtube.com/playlist?list=PL0yOCIERwTxg3RucVhshTsecl4su9X8gj

Here are links to our YouTube channels:
Morley: https://www.youtube.com/@MorleyKert
Matt: https://www.youtube.com/@MattGrayYES",,M. G.,2023-05-08T17:17:22.475Z,soho
post_17592217978926,This event is tomorrow!,,,M. G.,2023-05-16T16:54:45.565Z,soho
post_17592217586102,Is London all bad?,"I am reading post after post of negative interactions or incidents between Londoners and it is heart breaking to read. 
I know times are tough at the moment but surely London is not all bad? 

Let’s share some positive stories about the beauty of London and it’s people. 
I’ll start by thanking the lovely Lady at Walthamstow Central Station who chased me down to hand me the £10 that fell out of my bag without me even knowing ❤️. I am so grateful. 

Join me is sharing your lovely stories. Hopefully we can uplift each others day, give each other hope and share joy during these trying times. ❤️",,J. C.,2023-05-04T06:38:38.742Z,soho
post_17592217726099,,Matt G. just joined Soho.,,M. G.,2023-05-08T17:13:35.952Z,soho
post_17592217583984,,Hamz A. just joined Soho.,,H. A.,2023-05-04T00:15:36.688Z,soho
post_17592217567146,New ones applied for.,Thanks to all who responded.,,E. J.,2023-05-03T13:36:45.732Z,soho
post_17592217559354,,,,E. J.,2023-05-03T09:46:09.310Z,soho
post_17592217555410,"Hello there,","If anyone is looking for a local photographer to capture your wedding, celebration, event and anything in between - look no further. Still some dates available for this upcoming summer so get in touch with us - two female photographers :) 

https://ariandlucy.photography",,A. G.,2023-05-03T07:50:45.539Z,soho
post_17592217528637,Lost !,Freedom Pass and Senior rail card in wallet yesterday around 6-7pm in Drury Lane /Covent garden area. Has my photo ID.,,E. J.,2023-05-02T11:04:32.107Z,soho
post_17592217497612,,,,S. P.,2023-05-01T12:51:11.844Z,soho
post_17592217496247,,,,S. P.,2023-05-01T12:11:42.502Z,soho
post_17592217495968,,,,S. P.,2023-05-01T12:04:30.686Z,soho
post_17592217495605,,,,S. P.,2023-05-01T11:55:01.151Z,soho
post_17592217494809,,,,S. P.,2023-05-01T11:35:51.250Z,soho
post_17592217494634,,,,S. P.,2023-05-01T11:31:45.187Z,soho
post_17592217494459,,,,S. P.,2023-05-01T11:28:11.825Z,soho
post_17592217494379,,,,S. P.,2023-05-01T11:25:45.874Z,soho
post_17592217494280,Collection only from Soho,,,S. P.,2023-05-01T11:23:23.575Z,soho
post_17592217472466,"This is my business, if anyone would like to get in touch about the satisfaction and sustainability of their gardens!","07493891183
Allaroundgardens@gmail.com",,G. M.,2023-04-30T16:59:57.982Z,soho
post_17592217273160,"What an friendless, arrogant man you sound..",,,K. R.,2023-04-24T11:05:20.744Z,soho
post_17592217395811,,Theodora O. just joined Soho.,,T. O.,2023-04-28T09:35:43.578Z,soho
post_17592217263041,,Katrina G. just joined Soho.,,K. G.,2023-04-24T05:49:47.459Z,soho
post_17592217242255,,,,E. J.,2023-04-23T11:57:18.585Z,soho
post_17592217221411,"Looking for a small footstool, bedroom chair or stool for upholstery project.",Either free or reasonable charge. Can collect in Central London area only. Many thanks.,,E. J.,2023-04-22T16:37:21.017Z,soho
post_17592217098165,,George M. just joined Upper Clapton.,,G. M.,2023-04-18T18:21:30.811Z,soho
post_17592217084533,,,,E. J.,2023-04-18T11:31:07.398Z,soho
post_17592216951001,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover several areas of London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli .",,D. F.,2023-04-14T07:44:59.990Z,soho
post_17592216950981,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover several areas of London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-04-14T07:44:27.113Z,soho
post_17592216950932,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover several areas of London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-04-14T07:43:27.419Z,soho
post_17592216927244,Hello everyone 🥰,"If you are Hemel Hempstead or live nearby, and you need to leave your home clean and smelly 🫧🧹let me know. We take care of your home, we have experience and reference.
Don’t hesitate Ito contact me 
Danieli 07811817069",,D. F.,2023-04-13T12:03:17.946Z,soho
post_17592216859786,,,,M. N.,2023-04-11T11:41:57.776Z,soho
post_17592216697514,Which cheap gym can you recommend for me in Soho?,,,M. M.,2023-04-05T22:23:11.154Z,soho
post_17592216656779,,Maria Paula M. just joined Soho.,,M. M.,2023-04-04T17:22:15.037Z,soho
post_17592216600766,Hello.,I'm looking for assistance with computer issues/help (mac) along with help with social media & marketing. This could just be a couple of hours help (in person not online-i live in chinatown-) and with this assistance it will create jobs. One of which is a project manager. This is within the entertainment sector. if i don't reply straight away i will eventually. many thanks.  #parttimework #computersupport #projectmanager #excitingnewcompany,#parttimework #computersupport #projectmanager #excitingnewcompany,C. L.,2023-04-03T00:47:57.539Z,soho
post_17592216640490,,Corbin & K. just joined Soho.,,C. K.,2023-04-04T09:21:23.379Z,soho
post_17592216528974,,Beko O. just joined Soho.,,B. O.,2023-03-31T14:45:01.858Z,soho
post_17592216396080,"Hello, I'm currently looking for someone who's skilled with mac, modern social media & online marketing techniques for part time help with a possible permanent full time job role in the future.",i do check this page relatively often but if i don't reply straight away i assure you i will respond   thanks #computersupport #socialmediahelp #socialmedia #partimework #jobs,#computersupport #socialmediahelp #socialmedia #partimework #jobs,C. L.,2023-03-27T11:27:52.801Z,soho
post_17592216395723,On this page you will find my music from 30 years of dj'ing around the world.,"it's completely free. If you enjoy the music don't forget to click 'follow' to keep up with my latest releases.
#housemusicunites #chilloutmusic #djmix #downtempo #dayofftoday #relaxingmusic #partymusic #djchrisloxton
https://www.mixcloud.com/loxton/",#housemusicunites #chilloutmusic #djmix #downtempo #dayofftoday #relaxingmusic #partymusic #djchrisloxton,C. L.,2023-03-27T11:18:01.383Z,soho
post_17592216385387,,Jund F. just joined Westbourne Green.,,J. F.,2023-03-27T03:19:19.457Z,soho
post_17592216019070,There has been no bus stop at Cambridge Circus going north for months now making it extremely difficult for the mobility impaired to take a bus to Lidl and University College Hospital.,Bus users are being treated lower than pond life.,,P. S.,2023-03-15T14:33:37.074Z,soho
post_17592215909130,Anyone having issues related to the gangs selling nitrous oxide balloons?,Since the Elizabeth line opened they are parking in front nightclubs in a white Audi at around 3am playing loud music and selling balloons they have just dumped 8 canisters on the pavement.,,B. C.,2023-03-12T04:25:08.963Z,soho
post_17592215945922,,Amanda O. just joined West Watford.,,A. O.,2023-03-13T10:49:56.694Z,soho
post_17592215815063,,Nano S. just joined Soho.,,N. S.,2023-03-08T18:05:29.019Z,soho
post_17592215665269,,Amanda M. just joined Soho.,,A. M.,2023-03-03T15:00:59.855Z,soho
post_17592215658500,,Bridgette C. just joined Soho.,,B. C.,2023-03-03T10:58:34.895Z,soho
post_17592215657260,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover several areas of London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-03-03T10:14:52.355Z,soho
post_17592215627811,I have lots of seeds to swap if anyone interested.,"Flowers and vegetables, some organic. Looking for mixed grasses seeds or small succulent offshoots for a project.",,E. J.,2023-03-02T09:58:34.309Z,soho
post_17592215555962,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and North Harrow, Harrow, Pinner , Northwood Hills, Wembley Park 
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-02-27T18:00:06.920Z,soho
post_17592215458229,,Jeaneane F. just joined Soho.,,J. F.,2023-02-24T04:20:20.883Z,soho
post_17592215436191,,teresa p. just joined Soho.,,T. P.,2023-02-23T09:50:53.172Z,soho
post_17592215430228,"Hey me and my sister are cleaner and nanny’s if you looking for some services this is the table of our values, please contact us in this number: 07958 100352 or 07925728444",,,S. J.,2023-02-22T23:32:45.721Z,soho
post_17592215292209,Hi everyone iam looking for nine job I have 6 years experience 😊 iam flexible working and I can  look after baby from birth to 8 years   so please  if any one  need nine iam.,a valuable,,B. K.,2023-02-17T23:28:30.445Z,soho
post_17592215276492,Artificial grass transform your garden 🪴,"Let your garden beautiful 😍 
-The best grass
-The best price 
-Free quote 
Transform your garden with Green house 
Contact: +44 7493 777553 Welder",,D. F.,2023-02-17T12:17:44.961Z,soho
post_17592215263452,,Ricky R. just joined Soho.,,R. R.,2023-02-16T20:43:11.895Z,soho
post_17592215256359,,Nathalie K. just joined Soho.,,N. K.,2023-02-16T16:15:32.700Z,soho
post_17592215239409,,Mateea C. just joined Soho.,,M. C.,2023-02-15T23:48:49.274Z,soho
post_17592214842473,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli ☺️",,D. F.,2023-02-01T07:00:38.965Z,soho
post_17592215101724,,Adam H. just joined Soho.,,A. H.,2023-02-10T17:51:08.251Z,soho
post_17592214980203,"Went in for a haircut at cut & grind barbers in soho on 28 poland street, the owner was intoxicated and should not be operating sharp tools such as razors or scissors also since when isit ok to sell weed to youths from back of the shop???",Has been reported!!,,A. H.,2023-02-06T11:48:26.389Z,soho
post_17592215097159,Hi everyone  any one need nine or baby stars please let you know  I have a 6 year work experience,,,B. K.,2023-02-10T14:50:39.365Z,soho
post_17592215097130,My favourite local businesses are...,#LoveLocal2023,#LoveLocal2023,B. K.,2023-02-10T14:48:49.542Z,soho
post_17592215087581,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and North Harrow, Harrow, Pinner , Northwood Hills, Wembley Park 
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-02-10T08:51:54.184Z,soho
post_17592215047614,,Phillip N. just joined Soho.,,P. N.,2023-02-08T18:03:27.014Z,soho
post_17592215002496,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-02-07T07:53:23.525Z,soho
post_17592215002452,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-02-07T07:51:33.944Z,soho
post_17592215000858,"Hi, I'm Vlad. 👋 Nice to meet you.","Hi everyone👋 i’m Vlad, new to the app and quite enthused to have found out about it. I recently moved to the area with my 2 housemates and 3 funny little dogs.

I love it allready, though i find one thing Soho’s missing is that bit of community feel. Amongst the bunch of eclectic things i’m passionate about, i’d have to mention music, that’s always been a big part of my life, social events, culture and awareness in a spirit of empathy and growth. I appreciate good design, creativity, humbleness and general willingness to ipmrove.

I party, ride vintage steel road bikes, I am interested in art and the stimulating intelectual and cultural aspects London offers in abbundance. I practiced and thought a style of japanese martial arts, now I practice a type of therapeutic massage [fully clothed😁] and get satisfaction from helping people out.

Awful at monologues & describing myself (..obviously😅)

Regards to everyone. Keep doing good & let’s keep it together😇🤗
1!",,V. S.,2023-02-07T04:13:25.308Z,soho
post_17592214999265,It’s great to be here. I’m Danny.,Hi there. Names danny. Im a resident of kemp house berwick street. Neen here since 2008. Wonderful local area. And some very awesome and welcoming people too.,,D. S.,2023-02-06T22:49:46.648Z,soho
post_17592214969873,Hi everyone any one need a babysitter  I have 6 experience  and am flexible  so please any body needs let me know   thanks,,,B. K.,2023-02-05T22:40:01.181Z,soho
post_17592214843410,Artificial grass transform your garden 🪴,"Let your garden beautiful 😍 
-The best grass
-The best price 
-Free quote 
Transform your garden with Green house 
Contact: +44 7493 777553 Welder",,D. F.,2023-02-01T08:01:46.812Z,soho
post_17592214842471,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli 😊",,D. F.,2023-02-01T07:00:17.617Z,soho
post_17592214842467,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli ..",,D. F.,2023-02-01T06:59:59.293Z,soho
post_17592214842460,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli .",,D. F.,2023-02-01T06:59:07.906Z,soho
post_17592214842454,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-02-01T06:58:29.953Z,soho
post_17592214842451,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-02-01T06:57:57.814Z,soho
post_17592214824314,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T12:36:25.444Z,soho
post_17592214824036,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T12:26:01.149Z,soho
post_17592214824011,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T12:25:39.779Z,soho
post_17592214823994,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T12:25:15.238Z,soho
post_17592214823971,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T12:24:50.295Z,soho
post_17592214823875,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T12:22:23.032Z,soho
post_17592214823853,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T12:22:00.352Z,soho
post_17592214823829,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T12:21:38.492Z,soho
post_17592214822700,,Dania K. just joined Soho.,,D. K.,2023-01-31T11:43:16.224Z,soho
post_17592214822069,Let your garden beautiful 😍,"-The best grass
-The best price 
-Free quote 
Transform your garden with Green house
Make a quote with us:
Contact: 07493777553 Welder
It’s always a pleasure to serve you ☺️",,D. F.,2023-01-31T11:23:25.570Z,soho
post_17592214821694,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli .",,D. F.,2023-01-31T11:11:43.094Z,soho
post_17592214821686,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-01-31T11:11:13.586Z,soho
post_17592214821678,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli ☺️",,D. F.,2023-01-31T11:10:51.402Z,soho
post_17592214821663,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-01-31T11:10:25.756Z,soho
post_17592214815153,,Vladislav M. just joined Soho.,,V. M.,2023-01-31T03:16:01.178Z,soho
post_17592214793160,,Joe T. just joined Soho.,,J. T.,2023-01-30T10:28:48.391Z,soho
post_17592214791653,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli",,D. F.,2023-01-30T09:37:50.030Z,soho
post_17592214791647,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli 😍",,D. F.,2023-01-30T09:37:35.817Z,soho
post_17592214791561,CLEANING SERVICE 🧹 🧼,"Hi ,everyone 😉 I’m a cleaner🫧
I have a huge experience and reference, I can provide it.
Please contact me if you are looking for a great cleaner. 
Look many services I offer. 
I cover central London and north London
I can organise everything , ironing if you need a care with your clothes. 👚👗👖🧦.
I am responsible and punctual. 
pleasure care your home 🏡 

☎️ please don’t hesitate to get in touch , inbox message , send me a text or Whatsapp.
7511817069 - Danieli 😉",,D. F.,2023-01-30T09:34:12.247Z,soho
