id,subject,body,hash_tags,author,date,location
post_17592218236032,hi!,I was wondering if anyone could recommend a good piano and voice teacher/s for preteen/teen kids that can come to me and is trusted in London. Thanks!,,L. H.,2023-05-24T18:20:08.635Z,victoria
post_17592218416108,My cat Amy went missing on 29th May.,"She escaped from our house near Westminster Cathedral. 
She is black, 5.5month old. No collar
If anyone see her please call me 075.1657.3974 (Jade)
Thank you so much",,J. P.,2023-05-30T18:38:08.594Z,victoria
post_17592218443264,,Blythe S. just joined Victoria.,,B. S.,2023-05-31T15:47:15.577Z,victoria
post_17592218441397,I am selling my TV it is in great condition .,Only had it for 1 year I am selling it because I have upgraded TV to sky glass and no longer have space for it . It is in very good condition and I originally payed £600and I am selling it for £200 .Great Deal don’t miss out !! From a clean home and has been looked after well .Anyone interested please contact me ASAP please !Thankyou,,D. G.,2023-05-31T14:48:59.264Z,victoria
post_17592218416884,,Jade P. just joined Victoria.,,J. P.,2023-05-30T19:01:58.202Z,victoria
post_17592218415890,,Jancy R. just joined Victoria.,,J. R.,2023-05-30T18:30:53.084Z,victoria
post_17592218402021,"I have a Sony TV to give away, works fine, not internet ready.","30 inches, diagonal. My flat is next to Westminster Cathedral. I also have a skybox to give.

Usha Kumar 
ushak@aol.com, subject Sony TV",,U. K.,2023-05-30T11:21:40.908Z,victoria
post_17592218380499,,Leonora M. just joined Victoria.,,L. M.,2023-05-29T16:31:46.958Z,victoria
post_17592218365302,Hello friends!!,"Today I'm celebrating the START of SUMMER and have a treat for you!!
Ever since I qualified as a Personal Trainer, I've been totally committed to help the people of London Victoria achieve confidence in the gym and a solid structure with their routine in order to achieve sustainable results with both their mind and body!
It's so common that people struggle with feeling intimidated in the gym and not know what to do to get them from A to B. 
And I want to help.
To celebrate the start of summer I wanted to do something INCREDIBLE and do a giveaway for you lovely people.
My Goal Aims are:
1. I want to help 10 working women achieve confidence in the gym so that they can go on to change their body composition and go forwards with a sustainable routine!
2. I want to educate you about body recomposition 
3. I want to show you how to use your time in the gym efficiently in order to see the changes in your body YOU WANT!
So what’s the catch? There is no catch.
I'm simply trying to promote awareness of my business in the local area by doing something for free for the community and if it's good, I hope you'll offer a review and perhaps tell your friends and family about me!
But of course, if you'd like to hear more about my Personal Training services, all you have to do is ask!
If this sounds good and you'd like the full details, comment ""ME"" on this post and I'll reach out personally to you or drop me a private message!
PS. I only have space for 10 sessions in my diary!
PPS. I'm closing this giveaway on FRIDAY 2 JUNE!",,L. H.,2023-05-29T09:19:01.809Z,victoria
post_17592218356431,Bank Holiday Monday we are open from 12-5pm,,,O. B.,2023-05-28T21:13:55.079Z,victoria
post_17592218038276,Hello!,"My name is Nick and I'm a cleaner, I live in Westminster and Victoria, if you need a cleaner please get in touch.",,N. S.,2023-05-18T13:06:09.607Z,victoria
post_17592218202724,"Went by the post office today to pick up a parcel only to find it shut because of ""the incident"".",What did I miss - and does anyone know if it'll be open tomorrow? I need to pick up a parcel that's been delivered rather urgently,,N. M.,2023-05-23T18:03:18.943Z,victoria
post_17592218231281,"Hi, we are moving to new office so we are cleaning up.",Please feel free to talk to us if there is anything you are interested in.,,M. A.,2023-05-24T15:51:33.562Z,victoria
post_17592218231231,"Hi, we are moving to new office so we are cleaning up.",Please feel free to talk to us if there is anything you are interested in.,,M. A.,2023-05-24T15:49:30.269Z,victoria
post_17592218220821,,,,M. A.,2023-05-24T10:29:51.983Z,victoria
post_17592218219956,"Hi, we are moving to new office so we are cleaning up.",Please feel free to talk to us if there is anything you are interested in.,,M. A.,2023-05-24T10:08:13.291Z,victoria
post_17592218219727,"Hi, we are moving to new office so we are cleaning up.",Please feel free to talk to us if there is anything you are interested in.,,M. A.,2023-05-24T10:00:24.976Z,victoria
post_17592218219431,"Hi, we are moving to new office so we are cleaning up.",Please feel free to talk to us if there is anything you are interested in.,,M. A.,2023-05-24T09:52:13.914Z,victoria
post_17592218219284,"Hi, we are moving to new office so we are cleaning up.",Please feel free to talk to us if there is anything you are interested in.,,M. A.,2023-05-24T09:46:44.482Z,victoria
post_17592218219119,,,,M. A.,2023-05-24T09:41:53.568Z,victoria
post_17592218218897,"Hi, we’re moving to our new office, so we are cleaning up.",Please feel free to talk to us if there is anything you want.,,M. A.,2023-05-24T09:37:10.443Z,victoria
post_17592218218585,,Muse A. just joined Victoria.,,M. A.,2023-05-24T09:30:47.585Z,victoria
post_17592218207757,,Marta K. just joined Victoria.,,M. K.,2023-05-23T20:47:25.696Z,victoria
post_17592218190040,,Emre G. just joined Victoria.,,E. G.,2023-05-23T11:19:12.401Z,victoria
post_17592218177640,This Wednesday 11:30 Cuppa with a Copper William Gibbs Community Centre Old Pye St.,Open to residents of the 4 Peabody Estates.,,G. T.,2023-05-22T22:01:23.254Z,victoria
post_17592218162253,,Agnes E. just joined Victoria.,,A. E.,2023-05-22T14:09:38.864Z,victoria
post_17592218150178,,,,M. K.,2023-05-22T08:18:27.144Z,victoria
post_17592218083642,"New books in everyday, here’s just a few to pick from",,,O. B.,2023-05-19T21:05:52.035Z,victoria
post_17592218036599,,Aga K. just joined Victoria.,,A. K.,2023-05-18T12:16:38.251Z,victoria
post_17592218034988,,,,L. M.,2023-05-18T11:27:55.373Z,victoria
post_17592218034958,,,,L. M.,2023-05-18T11:26:53.280Z,victoria
post_17592218033466,,,,L. M.,2023-05-18T10:41:35.217Z,victoria
post_17592218033421,,,,L. M.,2023-05-18T10:39:58.125Z,victoria
post_17592218033385,,,,L. M.,2023-05-18T10:39:01.452Z,victoria
post_17592218033335,,,,L. M.,2023-05-18T10:37:31.521Z,victoria
post_17592218020127,,,,M. A.,2023-05-17T21:35:17.053Z,victoria
post_17592218020006,,,,M. A.,2023-05-17T21:30:24.437Z,victoria
post_17592218019975,,,,M. A.,2023-05-17T21:28:26.766Z,victoria
post_17592217990451,,,,M. A.,2023-05-17T05:41:23.821Z,victoria
post_17592217990407,,,,M. A.,2023-05-17T05:39:01.620Z,victoria
post_17592217990380,,,,M. A.,2023-05-17T05:36:20.148Z,victoria
post_17592217895035,,,,M. A.,2023-05-14T06:47:23.319Z,victoria
post_17592217847375,,,,M. M.,2023-05-12T11:42:37.398Z,victoria
post_17592217832722,,,,R. G.,2023-05-11T20:55:53.415Z,victoria
post_17592217825515,,,,R. G.,2023-05-11T17:01:09.352Z,victoria
post_17592217817580,,simon h. just joined Victoria.,,S. H.,2023-05-11T12:59:42.127Z,victoria
post_17592217816896,,,,R. G.,2023-05-11T12:38:32.659Z,victoria
post_17592217808041,,,,M. M.,2023-05-11T08:45:38.974Z,victoria
post_17592217309120,Can we identify & talk about Victoria and surrounding area are mobbed with the mentally ill and junkies!,"Defo no care in the community is working here! Also local business's ( Nero) actually allowing them on premises with free bees to cause antisocial behaviour to customers and passers by , gona get less paying customers staff ignoring it, like local councils have done. Police do nothing but move them round corner, to return. Situations getting worse needs sorting! Dangerous to residents and commuters.",,S. W.,2023-04-25T12:37:06.361Z,victoria
post_17592217674976,Sad to say it.,"But support for Mayor Khan has a lot of social and cultural bias, instead of judging him on his job results. He has failed to tackle crime and instead has put his effort into areas, where it is difficult to pin down blame (like city pollution). He continues to have policies that are very divisive and favours newcomers to existing residents. 

For example he closed down 2 out of the 3 police stations in my area and then repeated this everywhere in London, then what do  you expect. It's not rocket science!",,R. S.,2023-05-07T06:54:21.016Z,victoria
post_17592217609622,A colleague of mine was mugged near Bond St station by someone riding an electric bike.,"He looked like a food delivery biker. Apparently this is happening a lot, one thief stole 67 phones and bags in one day.",,D. C.,2023-05-04T18:49:00.185Z,victoria
post_17592217728969,,Sabia M. just joined Victoria.,,S. M.,2023-05-08T18:43:31.270Z,victoria
post_17592217719186,,Csicsely É. just joined Victoria.,,C. É.,2023-05-08T14:00:29.557Z,victoria
post_17592217628845,"Hello Neighbors, if anyone needs child care during the day, or night and during the weekends.","I have availability in the Victoria and Westminster area.
Thanks",,N. S.,2023-05-05T12:16:15.516Z,victoria
post_17592217603783,,Silya H. just joined Victoria.,,S. H.,2023-05-04T15:42:44.294Z,victoria
post_17592217587378,,Pedro L. just joined Victoria.,,P. L.,2023-05-04T07:21:12.627Z,victoria
post_17592217577291,Mobile phone recommendation,"tSmart, 73 Victoria St. 
Done a number of small repairs on my ageing iPhone. Communicative and inexpensive. 
Ask for Ahmad.",,S. S.,2023-05-03T18:57:28.669Z,victoria
post_17592217568811,,Liv H. just joined Victoria.,,L. H.,2023-05-03T14:31:10.533Z,victoria
post_17592217568027,Free Curtain/Blind Measuring in Victoria/Westminster area next week with Stitched curtains + blinds.,Book in a slot here - https://www.stitched.co.uk/pages/free-measuring,,L. F.,2023-05-03T14:04:10.515Z,victoria
post_17592217462096,,Silya H. just joined Victoria.,,S. H.,2023-04-30T11:30:44.752Z,victoria
post_17592217438645,,Sue C. just joined Victoria.,,S. C.,2023-04-29T14:35:59.670Z,victoria
post_17592217411526,,,,H. D.,2023-04-28T16:49:46.846Z,victoria
post_17592217405195,,,,K. F.,2023-04-28T13:59:41.097Z,victoria
post_17592217281269,,,,B. J.,2023-04-24T15:11:54.120Z,victoria
post_17592217007597,I'm disgusted.,"This is hyde park where we skate and hold skating lessons for new comers for free. We are a small community of skaters we clean up after ourselves we don't harm anyone we interact with passers by. This is the Kings Park why would anyone think this is OK? Oil slicks? Racist comments sprayed on the floor? I went at 4.05 it has been reported to the police MetText
Met Police: Your call reference is: CAD 1541/16Apr23. For more help, information and advice, go to 'Ask The Police' here http://bit.ly/3wCQSHD or 'Police.uk' here http://bit.ly/3nxM6tw. For crime prevention advice please go to http://bit.ly/3DlPDQx",,T. N.,2023-04-16T05:58:03.324Z,victoria
post_17592217199232,https://yogarchitecture.com/sessions-and-events/ola/services/from-yang-to-gong-cancer-awareness-charity-event,,,R. Y.,2023-04-21T21:24:09.327Z,victoria
post_17592216387608,Looking for a A Level Economics Tutor who can do an hour of online tutoring twice a week.,,,E. V.,2023-03-27T07:21:45.447Z,victoria
post_17592216991720,,Amy K. just joined Victoria.,,A. K.,2023-04-15T13:18:52.353Z,victoria
post_17592216914444,,Steffen P. just joined Victoria.,,S. P.,2023-04-12T23:58:49.739Z,victoria
post_17592216910715,,Lina M. just joined Victoria.,,L. M.,2023-04-12T20:16:16.144Z,victoria
post_17592216843015,Hi neighbours. I’m Bethel. 👋,"Hello, I am sydillia. I am a caterer and also cakes for weddings and party .",,B. B.,2023-04-10T20:21:54.075Z,victoria
post_17592216841454,"Nicoly is awesome at baby sitting and dog sitting, she’s also a lovely person.",Definitely consider booking her if you need some help or support with your family. Tell your friends!,,M. H.,2023-04-10T19:27:54.393Z,victoria
post_17592216751229,,Daniel C. just joined Victoria.,,D. C.,2023-04-07T18:58:52.958Z,victoria
post_17592216750714,,Rajaa B. just joined Victoria.,,R. B.,2023-04-07T18:37:36.533Z,victoria
post_17592216701633,Message for more information,,,L. L.,2023-04-06T07:23:06.980Z,victoria
post_17592216690497,OXFAM VICTORIA BOOKSHOP,"EASTER OPENING TIMES

Good Friday 10 - 6pm
Easter Saturday 10 - 5pm
Easter Sunday 12 - 5pm
Easter Monday Closed
From Tuesday we’re open as normal",,O. B.,2023-04-05T17:51:49.286Z,victoria
post_17592216678823,Cleaner needed in Guildford ares..,General duties include hovering/washing up/washing and ironing/ changing beds ect..days and hours to be arranged with client..telephone 07568490567 for more information...thanks,,T. C.,2023-04-05T11:56:32.810Z,victoria
post_17592216365344,Hello Neighbours,"My name is Sara, I  live in Pimlico, I am specialised on Bespoke tailoring and based in Savile Row. 
I can do all sorts of Alterations in Bespoke, made to measure and ready to wear suits.
If anyone is interested on the above services please WhatsApp me on 07766942107.",,S. L.,2023-03-26T12:56:50.803Z,victoria
post_17592216635098,"Beautiful sign of the times, it's springtime 🙌🏾",#SpringBlooms,#SpringBlooms,M. B.,2023-04-04T05:50:14.394Z,victoria
post_17592216609124,,,,M. M.,2023-04-03T09:57:44.330Z,victoria
post_17592216609008,,,,M. M.,2023-04-03T09:54:52.453Z,victoria
post_17592216543162,,,,S. R.,2023-04-01T07:02:07.770Z,victoria
post_17592216541286,,Sophie R. just joined Victoria.,,S. R.,2023-04-01T01:20:52.252Z,victoria
post_17592215398137,Hi I’m looking for a tutor for my 8year old I’m looking for face to face learning.,,,S. A.,2023-02-21T21:10:02.296Z,victoria
post_17592216026996,"Looking for an online tutor who does Alevel Economics, or anyone has any recommendations on where I can find one.",,,E. V.,2023-03-15T18:26:45.203Z,victoria
post_17592216272798,Cleaner required for this coming Saturday / Sunday morning.,"3hrs minimum. 
Pls contact me.
SW1P2DP",,A. D.,2023-03-23T13:31:55.901Z,victoria
post_17592216258371,Is there anyone on here that would be able to disconnect a gas cooker please,,,L. L.,2023-03-23T04:40:22.979Z,victoria
post_17592216195977,,,,M. J.,2023-03-21T10:07:06.167Z,victoria
post_17592216155374,I was shocked to see the damage being done to our precious sea beds,,,S. S.,2023-03-20T06:36:05.000Z,victoria
post_17592216140327,,William S. just joined Victoria.,,W. S.,2023-03-19T14:58:51.182Z,victoria
post_17592216122539,,Andi M. just joined Victoria.,,A. M.,2023-03-18T21:53:57.378Z,victoria
post_17592215960610,Hi everyone!,"I have a cocker spaniel whom does not like to be alone and barks when he is sometimes, I was hoping to find someone on the same boat with a fellow friendly dog, so that we could help each other out, I could watch your dog when you go out and you do the same for me! I’m Happy to do overnights too! Someone local I’m in Victoria near Warwick way Tesco! Warm regards",,S. O.,2023-03-13T18:05:34.517Z,victoria
post_17592216062490,,Can M. just joined Victoria.,,C. M.,2023-03-16T20:21:49.249Z,victoria
post_17592216012891,,Boyd C. just joined Victoria.,,B. C.,2023-03-15T11:25:37.614Z,victoria
post_17592216009234,,,,R. G.,2023-03-15T09:50:22.609Z,victoria
post_17592216008425,,,,R. G.,2023-03-15T09:27:21.090Z,victoria
post_17592215991962,,Walid S. just joined Victoria.,,W. S.,2023-03-14T17:38:16.621Z,victoria
post_17592215698175,"Hello, anyone had a man knocking on their door saying they are an ex-convict trying to mend their ways and sell stuff to you?",I haven't thought much of it but now I think it was a bit unusual!,,M. M.,2023-03-04T18:54:34.065Z,victoria
post_17592215976351,Dimensions L162 x H88 x D49,,,R. L.,2023-03-14T09:49:21.760Z,victoria
post_17592215969271,"Hi, Can anyone recommend someone to assist with ‘Tape and joint’ followed by painting?",Please can you send me a a message on 07966005346.,,A. S.,2023-03-13T23:26:48.705Z,victoria
post_17592215042507,Warwick Way scheme,"Who ever it was that blocked this with a legal challenge - thank you! Just found out that this frivolous waste of money and cause of congestion/pollution has been blocked on based on a legal challenge given it was a temporary traffic measure that bought it in,  if what I read is to be believed it should be gone by April 3rd thankfully.
I don't discount that the council will now waste even more money trying to implement it another way after blowing a small fortune in lawyers and consulting fees,  but for now at least they aren't going to waste millions on a scheme that produces minimal benefit and when the other monstrosity they approved,  the Wilton Road huge building starts construction there is no way the area would work at all for traffic. 
Happy for now that it's to be removed and money saved.",,G. F.,2023-02-08T14:57:46.883Z,victoria
post_17592215356750,,Raha E. just joined Victoria.,,R. E.,2023-02-20T13:41:47.132Z,victoria
post_17592215042072,Looking for a dog walker for my German Shepherd.,One to two hours each week.,,S. O.,2023-02-08T14:42:23.138Z,victoria
post_17592215248651,,MEREWALESI B. just joined Victoria.,,M. B.,2023-02-16T11:54:50.827Z,victoria
post_17592215220589,Room for rent wanted.,"Middle age Muslim woman in full time employment very quiet and very tidy is looking for a room in a quiet household.
This add is for my friend. References available.",,G. C.,2023-02-15T11:15:43.746Z,victoria
post_17592215187757,February colour sale 50% all hair colours book now +44 20 3556 1152 or,Mobile 07471208029,,E. S.,2023-02-14T05:25:29.381Z,victoria
post_17592215110261,,Manny M. just joined Victoria.,,M. M.,2023-02-11T06:34:27.041Z,victoria
post_17592215103313,,Zita U. just joined Victoria.,,Z. U.,2023-02-10T18:53:34.638Z,victoria
post_17592215088605,"When I try to click on the ""previous comments"" to see what other people have said, nothing ever comes up.",I am sure that I did not have this problem in the past.  Am I doing something wrong?,,L. M.,2023-02-10T09:26:09.887Z,victoria
post_17592215076400,,Laura U. just joined Victoria.,,L. U.,2023-02-09T18:27:20.616Z,victoria
post_17592215036632,,Rafael R. just joined Victoria.,,R. R.,2023-02-08T11:34:58.275Z,victoria
post_17592214966278,,Maha N. just joined Victoria.,,M. N.,2023-02-05T20:12:46.154Z,victoria
post_17592214903884,"Looking to buy a second hand wheelcair, Or if anyone can advice me on where I can buy one will be greatly appreciated!",,,E. V.,2023-02-03T11:30:42.789Z,victoria
post_17592214901630,Happy Friday Neighbours😃,"Thank God the weekend is upon us🙌🏾

Any exciting plans? I'm looking forward to my first sky trip of the year ✈️

Have you booked your holiday yet?

If not, we have some awesome offers at Inspired Excursions courtesy of our many travel partners.

Get in touch if you're ready for a quick getaway, there's so much beauty in nature at this time of year.

#fridayfeeling #gratitude 
#skytriploading #dowhatyoulove
#traveltheworld #recharge #youdeserveit",#fridayfeeling #gratitude #skytriploading #dowhatyoulove #traveltheworld #recharge #youdeserveit,M. B.,2023-02-03T10:09:08.951Z,victoria
post_17592214863145,"Hello, I am looking for a small amount of storage space for around 20 boxes and a few other things SW1 area.",,,B. M.,2023-02-01T20:16:24.587Z,victoria
post_17592214854650,Wealth n Wellness Wednesday Neighbours💚,"Happy new month 🙌🏾

Feeling fantastic about February 🤩

I get so many questions about what I do and how I thrive and maintain a positive outlook.👸🏾

I know and always say that my secret is travel, near and far, just go!💃🏾

If you're like me and love adventure, growth and life itself, join us tonight to learn how you can design a lifestyle that's aligned with your vision for travel.🤓

Don't be a lifelong member of the Just Over Broke club, if you've ever wanted more from life, find the courage and let's connect to make it happen✨ 

Direct Message me for tonight's link and have a wonderful day💐

#newmonth #inspiredconnections #lovewhatyoudo #traveltheworld #purposedrivenlife #travelmentor #LevelUp2023 #vibetribe #businessgrowth #opportunityknocks #selfdevelopment",#newmonth #inspiredconnections #lovewhatyoudo #traveltheworld #purposedrivenlife #travelmentor #LevelUp2023 #vibetribe #businessgrowth #opportunityknocks #selfdevelopment,M. B.,2023-02-01T14:59:59.707Z,victoria
post_17592214823292,,Jerry N. just joined Victoria.,,J. N.,2023-01-31T12:06:58.599Z,victoria
post_17592214814698,,Jamshid E. just joined Victoria.,,J. E.,2023-01-31T00:37:43.298Z,victoria
post_17592214806293,"Happy Monday Neighbours,","Gratitude for a productive and successful day🤓

I love helping couples & families create memories of a lifetime 🤩 

Person : So how does what you do work, can you really make money with it ?
Me: Yep. Breaks it down.
Person : gets started 

…..a few days later....

Me: Hey ! are you going to hop on for training ?
Me: Hey ! Don’t forget our one on one today?

…..2 months later 

Person : I’m quitting . I’m not making any money. I’m confused. Blah blah blah

😑😑😑

If you want to be successful I’ll help you.
If you want to get rich in 30 days & barely respond . I’m not the one.",,M. B.,2023-01-30T18:07:15.739Z,victoria
post_17592214781705,"I’m looking for a piano teacher for helping with grade 6 level in victoria, Pimlico area.",pls get in touch or recommendation. many thanks.  #Askyourneighbours,#Askyourneighbours,J. Z.,2023-01-29T19:58:30.066Z,victoria
post_17592214775749,https://gofund.me/400796bb,"https://www.facebook.com/groups/687818319562105/?ref=share

Please follow us ❤️",,A. S.,2023-01-29T16:14:54.959Z,victoria
post_17592214762057,"Just want to let folks know that my asking anyone if they had a toaster or a microwave or knew anyone ,and thankyou for the folks that did message me ,I think it put a few people off as I live in the congestion charge, (can't blame you)lol,but I've","managed to sort the microwave out, and thanks to mikey Smith for the toaster xxxxxx
      Kind regards too everyone",,D. S.,2023-01-29T06:19:29.043Z,victoria
post_17592214760674,,sophie n. just joined Victoria.,,S. N.,2023-01-28T23:38:32.643Z,victoria
post_17592214742394,1:1 Tutoring and support.,"SEN experienced 

#HalfTermHelp",#HalfTermHelp,K. T.,2023-01-28T10:17:50.382Z,victoria
post_17592214720003,We’re offering only for tomorrow 30% off on lash extensions appointments .,If interested message or call at 0207828660 to book. No walk in,,N. V.,2023-01-27T12:11:15.067Z,victoria
post_17592214703100,Super excited about my travel business.,"Reflecting on last year spent travelling, networking and growing as a travel industry professional.

Excited about our upcoming trip to Dublin to experience the luck of the Irish ☘️

I have a place of equity in my business, where you can earn multiple streams (7) including residual income 💰

We provide full training and digital support as required.

We learn, earn, eat, drink, cry, laugh and travel together💐

Let's connect if you're interested in travelling, changing lives and creating the lifestyle of your dreams🤩

#lovewhatyoudo
#travelislife
#businessopportunity
#newnormal
#followyourheartandwin",#lovewhatyoudo #travelislife #businessopportunity #newnormal #followyourheartandwin,M. B.,2023-01-26T18:05:09.060Z,victoria
post_17592214180849,Good evening neighbors.,"We are a family from Ukraine, we arrived in London in April, but we did not manage to find a job here for renting an apartment.  In March, our apartment under the sponsorship scheme ends and we need to find housing for rent without providing documents and paying for 6 months.  our staff is permanent 2 adults and 2 children.  we are looking for an inexpensive apartment or a house in London for rent at a low coast.  We  need 2 bedrooms apartment till 2500 pound per month.",,H. K.,2023-01-10T20:59:38.846Z,victoria
post_17592214441192,could I borrow a cat for three days?,,,J. Z.,2023-01-17T23:20:12.284Z,victoria
post_17592214669365,"Join us at the spectacular St Pauls Church, Knightsbridge as we enjoy the iconic voices of the London Welsh Male Voice Choir along with special guests.","The London Welsh Male Voice Choir will be joined by Eiry Price [soprano] and John Ieuan Jones [baritone] as they perform an inspiring mix of traditional Welsh music, as well as some popular classical tunes.

More info and tickets here: https://passage.org.uk/get-involved/events/st-davids-day-concert/

All proceeds from this event will go directly to The Passage, helping to provide essential support for those who have experienced homelessness, and preventative action to support those at risk of becoming homeless.",,R. V.,2023-01-25T14:38:42.748Z,victoria
post_17592214651715,Looking for a double bed and mattress In good condition willing to pay,,,C. M.,2023-01-24T21:25:11.171Z,victoria
post_17592214646581,Does anyone have any spare flooring or carpet please 🙏,,,L. L.,2023-01-24T18:31:27.379Z,victoria
post_17592214630167,"I'm just wondering if anyone out there would have a toaster and a 🎤 I've looked in argos and I can't afford their prices, would be really grateful for the help",,,D. S.,2023-01-24T09:33:55.646Z,victoria
post_17592214619255,Looking for a handyman to dispose old carpet from the flat.,Please contact me ASAP. 3 bed flat (remove carpet and dispose to recycling point).,,F. I.,2023-01-23T19:46:48.792Z,victoria
